loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,Income_to_Loan,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,loan_status1
3950,1,Not Graduate,Yes,9100000,23600000,0.38559322,20,535,2800000,17600000,26400000,4500000,Rejected,0
3951,4,Not Graduate,No,4400000,17200000,0.255813953,4,563,4100000,3700000,12700000,2900000,Approved,1
3952,5,Not Graduate,No,2800000,8200000,0.341463415,14,615,7400000,3300000,6700000,2700000,Approved,1
3953,3,Not Graduate,No,1300000,3300000,0.393939394,8,795,1400000,800000,4600000,1600000,Approved,1
3954,4,Graduate,No,8400000,28700000,0.292682927,14,878,23400000,8300000,23900000,8600000,Approved,1
3955,5,Graduate,Yes,5300000,14000000,0.378571429,6,633,11800000,4500000,12800000,6100000,Approved,1
3956,2,Graduate,No,6000000,13900000,0.431654676,4,533,3000000,9600000,14600000,4100000,Rejected,0
3957,2,Not Graduate,Yes,2100000,6800000,0.308823529,12,795,6100000,1900000,7200000,2400000,Approved,1
3958,0,Not Graduate,No,4300000,11000000,0.390909091,4,374,7100000,7300000,9300000,4700000,Rejected,0
3959,4,Not Graduate,Yes,7300000,22900000,0.318777293,12,848,6300000,2900000,28500000,4100000,Approved,1
3960,2,Graduate,No,5200000,16200000,0.320987654,12,890,10500000,9600000,15800000,3900000,Approved,1
3961,3,Graduate,No,4700000,9800000,0.479591837,14,444,8200000,300000,15700000,3800000,Rejected,0
3962,4,Graduate,No,7800000,28500000,0.273684211,4,803,15500000,11300000,21100000,9800000,Approved,1
3963,3,Graduate,Yes,500000,1900000,0.263157895,18,618,-100000,600000,1000000,400000,Approved,1
3964,1,Not Graduate,Yes,6000000,20300000,0.295566502,14,845,5000000,7800000,23700000,8700000,Approved,1
3965,4,Graduate,No,4800000,10800000,0.444444444,12,833,3000000,4000000,16400000,7100000,Approved,1
3966,3,Graduate,Yes,8900000,19300000,0.461139896,12,767,12000000,2200000,24700000,7700000,Approved,1
3967,1,Graduate,Yes,1800000,4000000,0.45,16,747,700000,200000,4600000,900000,Approved,1
3968,2,Graduate,No,3000000,7000000,0.428571429,4,588,5300000,3400000,11900000,3400000,Approved,1
3969,4,Not Graduate,No,7700000,24500000,0.314285714,20,582,9800000,6600000,29100000,6500000,Approved,1
3970,1,Not Graduate,No,8300000,20400000,0.406862745,14,348,5600000,12500000,29100000,4700000,Rejected,0
3971,4,Not Graduate,No,4200000,9400000,0.446808511,4,726,10000000,8100000,16100000,5500000,Approved,1
3972,4,Graduate,Yes,8000000,31200000,0.256410256,6,482,19800000,11500000,22200000,5700000,Rejected,0
3973,2,Graduate,Yes,9400000,30000000,0.313333333,16,565,1200000,3900000,28200000,9000000,Approved,1
3974,1,Graduate,No,800000,2400000,0.333333333,16,872,2400000,1200000,1900000,900000,Approved,1
3975,0,Graduate,Yes,500000,1300000,0.384615385,4,825,600000,0,1800000,200000,Approved,1
3976,2,Graduate,Yes,6100000,22300000,0.273542601,8,694,16200000,10900000,22900000,7200000,Approved,1
3977,3,Graduate,Yes,8500000,30800000,0.275974026,20,448,23000000,1400000,22900000,7900000,Rejected,0
3978,5,Graduate,Yes,7600000,18000000,0.422222222,12,452,7900000,4300000,23800000,4700000,Rejected,0
3979,3,Not Graduate,No,8700000,17900000,0.48603352,12,897,16400000,3500000,31600000,12500000,Approved,1
3980,4,Not Graduate,No,9400000,20200000,0.465346535,10,803,24800000,1000000,34400000,4800000,Approved,1
3981,1,Not Graduate,Yes,400000,900000,0.444444444,8,828,600000,500000,1500000,300000,Approved,1
3982,0,Graduate,No,2700000,7500000,0.36,6,832,7700000,1200000,10000000,2500000,Approved,1
3983,1,Not Graduate,Yes,2300000,5500000,0.418181818,6,861,1600000,1200000,4700000,1700000,Approved,1
3984,0,Graduate,No,7500000,15900000,0.471698113,2,535,17500000,5700000,23600000,4500000,Rejected,0
3985,4,Not Graduate,Yes,7100000,19400000,0.365979381,16,363,17900000,2600000,22600000,4000000,Rejected,0
3986,1,Not Graduate,Yes,8800000,28600000,0.307692308,8,631,11000000,13200000,25000000,7700000,Approved,1
3987,2,Not Graduate,No,8400000,20700000,0.405797101,6,513,500000,16400000,18800000,7900000,Rejected,0
3988,0,Graduate,Yes,4700000,16200000,0.290123457,16,317,12700000,400000,9400000,2500000,Rejected,0
3989,1,Graduate,No,6900000,19500000,0.353846154,2,809,6100000,10600000,22900000,9300000,Approved,1
3990,3,Not Graduate,No,2400000,8200000,0.292682927,10,531,6800000,1900000,5700000,2000000,Rejected,0
3991,1,Not Graduate,Yes,1600000,4800000,0.333333333,14,544,2200000,200000,6200000,1200000,Rejected,0
3992,0,Graduate,No,3500000,7800000,0.448717949,14,366,6400000,3000000,13700000,4900000,Rejected,0
3993,0,Not Graduate,No,3700000,12700000,0.291338583,14,797,1300000,1100000,12300000,3700000,Approved,1
3994,1,Not Graduate,No,3200000,12000000,0.266666667,16,597,6800000,1900000,7700000,2200000,Approved,1
3995,2,Not Graduate,Yes,7000000,22500000,0.311111111,12,632,12500000,4600000,20400000,4900000,Approved,1
3996,5,Not Graduate,No,9300000,28300000,0.328621908,12,741,7600000,12900000,32400000,5200000,Approved,1
3997,0,Not Graduate,No,200000,800000,0.25,20,331,300000,0,500000,100000,Rejected,0
3998,4,Graduate,No,6900000,16500000,0.418181818,8,426,3900000,5200000,18300000,9000000,Rejected,0
3999,3,Not Graduate,No,9000000,26500000,0.339622642,8,533,17100000,12400000,27800000,6000000,Rejected,0
4000,1,Not Graduate,No,6900000,22700000,0.303964758,16,394,3800000,4300000,27400000,8700000,Rejected,0
4001,0,Graduate,No,7500000,25100000,0.298804781,14,877,21000000,11400000,16900000,10700000,Approved,1
4002,5,Not Graduate,No,9200000,28000000,0.328571429,8,527,18700000,7700000,24400000,6400000,Rejected,0
4003,1,Graduate,No,4600000,12700000,0.362204724,8,468,10400000,0,14500000,3900000,Rejected,0
4004,4,Graduate,Yes,5000000,19600000,0.255102041,18,611,13400000,4400000,14400000,4600000,Approved,1
4005,2,Graduate,No,4500000,17200000,0.261627907,6,832,2700000,8500000,10900000,6700000,Approved,1
4006,0,Graduate,No,7900000,22700000,0.348017621,18,508,6600000,7000000,31600000,8900000,Rejected,0
4007,5,Not Graduate,No,5100000,13500000,0.377777778,20,840,1400000,5300000,14700000,4500000,Approved,1
4008,4,Graduate,No,3700000,7600000,0.486842105,14,794,9500000,7300000,12100000,4500000,Approved,1
4009,1,Not Graduate,No,5300000,17800000,0.297752809,12,889,15300000,500000,14900000,6800000,Approved,1
4010,4,Not Graduate,No,200000,500000,0.4,16,765,600000,100000,600000,100000,Approved,1
4011,3,Graduate,Yes,9000000,18600000,0.483870968,16,518,18400000,17600000,28900000,10300000,Rejected,0
4012,3,Not Graduate,No,6900000,17100000,0.403508772,4,694,4200000,6100000,27000000,6000000,Approved,1
4013,2,Not Graduate,No,700000,2300000,0.304347826,8,663,700000,500000,2800000,1000000,Approved,1
4014,0,Graduate,No,2500000,8900000,0.280898876,2,662,4000000,2100000,9700000,3000000,Approved,1
4015,0,Not Graduate,No,4600000,14400000,0.319444444,14,642,10100000,8700000,11100000,4800000,Approved,1
4016,4,Graduate,No,1000000,3900000,0.256410256,10,701,2200000,1000000,4000000,900000,Approved,1
4017,4,Not Graduate,Yes,9200000,30100000,0.305647841,6,632,23700000,6600000,34200000,6200000,Approved,1
4018,3,Graduate,Yes,2200000,4400000,0.5,2,861,1300000,2600000,4500000,2300000,Approved,1
4019,4,Graduate,Yes,9700000,33300000,0.291291291,12,784,14600000,15800000,37900000,6500000,Approved,1
4020,0,Graduate,Yes,5500000,18200000,0.302197802,4,332,8100000,4000000,16400000,5600000,Approved,1
4021,4,Not Graduate,Yes,1300000,3400000,0.382352941,2,763,3800000,200000,5100000,1400000,Approved,1
4022,1,Not Graduate,Yes,7900000,19100000,0.413612565,2,593,20800000,12200000,26100000,7800000,Approved,1
4023,2,Not Graduate,No,4300000,8800000,0.488636364,6,512,7200000,6500000,16900000,2700000,Rejected,0
4024,0,Not Graduate,No,3800000,13300000,0.285714286,6,655,9600000,0,8600000,2600000,Approved,1
4025,3,Not Graduate,No,8700000,24700000,0.352226721,8,369,4000000,800000,31100000,4800000,Rejected,0
4026,3,Graduate,No,1300000,3100000,0.419354839,14,348,1500000,600000,3900000,600000,Rejected,0
4027,1,Not Graduate,Yes,6800000,16800000,0.404761905,10,736,2000000,2600000,23800000,5600000,Approved,1
4028,1,Not Graduate,No,9100000,24000000,0.379166667,20,353,25100000,9200000,26100000,10900000,Rejected,0
4029,0,Graduate,No,3000000,11300000,0.265486726,16,478,5600000,2000000,9800000,2000000,Rejected,0
4030,0,Not Graduate,Yes,1200000,3000000,0.4,4,827,3200000,600000,2300000,1500000,Approved,1
4031,1,Not Graduate,Yes,5000000,16900000,0.295857988,12,517,2200000,1500000,15500000,5400000,Rejected,0
4032,5,Graduate,Yes,9700000,24700000,0.392712551,18,648,15100000,600000,25200000,6800000,Approved,1
4033,2,Not Graduate,Yes,7000000,23800000,0.294117647,10,689,8400000,5400000,15700000,7800000,Approved,1
4034,1,Graduate,No,4100000,9100000,0.450549451,20,550,9900000,5200000,10800000,4800000,Approved,1
4035,0,Graduate,Yes,5300000,12900000,0.410852713,20,826,15500000,6800000,12000000,5200000,Approved,1
4036,1,Not Graduate,No,7300000,19200000,0.380208333,14,599,18400000,5400000,15900000,3700000,Approved,1
4037,1,Graduate,No,6500000,18500000,0.351351351,16,815,6300000,10000000,13400000,4000000,Approved,1
4038,4,Graduate,Yes,600000,1400000,0.428571429,4,761,800000,500000,2100000,300000,Approved,1
4039,3,Not Graduate,Yes,5200000,15000000,0.346666667,20,432,6900000,5000000,15600000,5100000,Rejected,0
4040,4,Not Graduate,Yes,2800000,9200000,0.304347826,18,442,5800000,4800000,8400000,1300000,Rejected,0
4041,1,Graduate,Yes,7800000,23300000,0.334763948,6,620,3500000,2100000,22200000,7600000,Approved,1
4042,2,Graduate,No,3000000,6500000,0.461538462,4,476,7900000,300000,9400000,1500000,Rejected,0
4043,4,Graduate,No,9300000,34900000,0.266475645,6,837,27400000,800000,21400000,8500000,Approved,1
4044,3,Not Graduate,Yes,5100000,18000000,0.283333333,6,510,13400000,6600000,17200000,7600000,Rejected,0
4045,4,Not Graduate,Yes,4300000,16100000,0.267080745,18,849,3800000,6600000,17100000,6400000,Approved,1
4046,3,Graduate,No,1100000,2100000,0.523809524,8,737,2900000,2000000,2500000,900000,Approved,1
4047,2,Graduate,No,6500000,16200000,0.401234568,10,809,14000000,4700000,13200000,8600000,Approved,1
4048,3,Not Graduate,No,6400000,23000000,0.27826087,8,520,12100000,11400000,16000000,3800000,Rejected,0
4049,2,Not Graduate,No,7400000,22500000,0.328888889,16,834,6400000,12600000,15700000,6000000,Approved,1
4050,4,Graduate,No,8700000,32100000,0.271028037,8,397,8900000,17000000,34700000,4800000,Rejected,0
4051,0,Not Graduate,No,9200000,24700000,0.372469636,14,438,4800000,16000000,20600000,10700000,Rejected,0
4052,1,Graduate,Yes,6200000,19700000,0.314720812,18,820,11200000,3400000,15600000,4700000,Approved,1
4053,1,Not Graduate,No,1200000,4600000,0.260869565,20,323,2000000,1700000,2600000,1400000,Rejected,0
4054,1,Not Graduate,Yes,7000000,20300000,0.344827586,14,837,7700000,2200000,19700000,5500000,Approved,1
4055,5,Graduate,Yes,3800000,10100000,0.376237624,2,571,7400000,6600000,12600000,3300000,Approved,1
4056,0,Graduate,No,4900000,16300000,0.300613497,14,479,1600000,6400000,18600000,2700000,Rejected,0
4057,2,Graduate,Yes,7800000,22100000,0.352941176,6,533,11900000,2500000,19300000,10800000,Rejected,0
4058,1,Not Graduate,Yes,7400000,17200000,0.430232558,8,899,16500000,8700000,16700000,4900000,Approved,1
4059,1,Not Graduate,No,7000000,26600000,0.263157895,16,460,20500000,3300000,27700000,4600000,Rejected,0
4060,1,Not Graduate,No,4900000,12500000,0.392,2,636,14200000,6400000,13900000,5000000,Approved,1
4061,3,Not Graduate,No,5800000,20600000,0.281553398,20,434,8400000,2700000,22600000,7000000,Rejected,0
4062,5,Not Graduate,No,2000000,6900000,0.289855072,18,516,4600000,3400000,6500000,1600000,Rejected,0
4063,4,Graduate,No,8300000,24600000,0.337398374,2,382,1400000,1200000,16700000,6600000,Rejected,0
4064,0,Graduate,Yes,1000000,2800000,0.357142857,12,616,700000,700000,3900000,700000,Approved,1
4065,3,Graduate,No,5500000,11600000,0.474137931,6,745,9400000,8000000,12800000,5400000,Approved,1
4066,5,Graduate,No,1400000,3400000,0.411764706,6,697,2000000,500000,4600000,1600000,Approved,1
4067,4,Graduate,No,3700000,12300000,0.300813008,6,364,5900000,4200000,13700000,4400000,Rejected,0
4068,2,Not Graduate,Yes,2100000,6900000,0.304347826,2,566,700000,1500000,8100000,1000000,Approved,1
4069,4,Not Graduate,No,6200000,21900000,0.283105023,12,462,9400000,2000000,16600000,8300000,Rejected,0
4070,0,Not Graduate,No,9300000,31900000,0.29153605,2,331,7100000,11200000,23700000,8000000,Approved,1
4071,3,Not Graduate,Yes,5100000,10300000,0.495145631,12,839,13400000,5400000,10700000,7500000,Approved,1
4072,0,Graduate,Yes,7000000,14000000,0.5,4,702,9000000,3100000,21400000,7600000,Approved,1
4073,3,Graduate,Yes,5300000,17900000,0.296089385,2,580,10200000,6400000,11600000,3600000,Approved,1
4074,3,Graduate,No,900000,2800000,0.321428571,10,560,2700000,300000,1900000,1300000,Approved,1
4075,4,Not Graduate,Yes,9400000,25700000,0.365758755,14,845,27300000,4100000,26500000,12200000,Approved,1
4076,4,Not Graduate,Yes,2600000,8500000,0.305882353,4,392,5500000,100000,8800000,2900000,Approved,1
4077,2,Graduate,No,1500000,4900000,0.306122449,16,387,-100000,2400000,3700000,1300000,Rejected,0
4078,1,Graduate,Yes,1800000,6300000,0.285714286,12,749,4200000,200000,3800000,2700000,Approved,1
4079,3,Graduate,Yes,7800000,20000000,0.39,14,727,4600000,7200000,17300000,8600000,Approved,1
4080,3,Graduate,Yes,2100000,7400000,0.283783784,14,656,5600000,400000,5200000,2800000,Approved,1
4081,0,Not Graduate,Yes,8300000,17500000,0.474285714,20,643,24800000,8900000,18800000,5100000,Approved,1
4082,2,Not Graduate,Yes,4400000,16800000,0.261904762,4,307,12800000,7200000,9700000,5800000,Approved,1
4083,2,Not Graduate,No,2300000,5000000,0.46,16,588,2000000,3500000,7000000,1500000,Approved,1
4084,3,Graduate,Yes,7700000,22300000,0.34529148,20,895,22200000,13300000,23900000,9100000,Approved,1
4085,0,Not Graduate,Yes,9300000,29400000,0.316326531,10,351,24200000,6800000,35800000,6100000,Rejected,0
4086,5,Not Graduate,No,5900000,16400000,0.359756098,12,891,10200000,10400000,19600000,4700000,Approved,1
4087,5,Not Graduate,Yes,1900000,4900000,0.387755102,4,442,3200000,2100000,5800000,900000,Rejected,0
4088,0,Not Graduate,No,6900000,19500000,0.353846154,20,686,2300000,8700000,16400000,6200000,Approved,1
4089,4,Graduate,Yes,2100000,8200000,0.256097561,20,432,6000000,900000,5600000,1000000,Rejected,0
4090,0,Not Graduate,No,8200000,20900000,0.392344498,14,766,4400000,12300000,18400000,12100000,Approved,1
4091,4,Not Graduate,No,7700000,17200000,0.447674419,6,561,6000000,5000000,15400000,6800000,Approved,1
4092,5,Not Graduate,No,7700000,19000000,0.405263158,2,539,4000000,14500000,29300000,4100000,Rejected,0
4093,1,Graduate,No,700000,1400000,0.5,6,759,1000000,500000,2600000,700000,Approved,1
4094,5,Graduate,No,7100000,18200000,0.39010989,8,750,21000000,7900000,20800000,5300000,Approved,1
4095,2,Graduate,No,3900000,13600000,0.286764706,10,373,11600000,1000000,8400000,3600000,Rejected,0
4096,1,Not Graduate,Yes,5200000,20500000,0.253658537,10,407,1100000,3400000,18200000,3800000,Rejected,0
4097,4,Not Graduate,No,5500000,20200000,0.272277228,14,611,13700000,5700000,15100000,7200000,Approved,1
4098,3,Graduate,No,2600000,6300000,0.412698413,10,783,6500000,2400000,6500000,2600000,Approved,1
4099,0,Not Graduate,Yes,7300000,24000000,0.304166667,18,651,16600000,100000,19600000,4500000,Approved,1
4100,3,Graduate,No,8700000,31100000,0.279742765,16,760,400000,1800000,19300000,4800000,Rejected,0
4101,3,Graduate,No,9000000,22700000,0.396475771,16,793,11700000,10800000,35000000,7000000,Approved,1
4102,4,Graduate,No,400000,800000,0.5,16,685,500000,300000,1300000,600000,Approved,1
4103,2,Not Graduate,Yes,3300000,10700000,0.308411215,8,806,5700000,600000,11500000,4900000,Approved,1
4104,1,Not Graduate,No,6300000,17800000,0.353932584,12,770,6000000,3000000,17000000,3200000,Approved,1
4105,0,Not Graduate,No,7000000,23600000,0.296610169,14,663,13800000,9100000,21300000,7200000,Approved,1
4106,2,Graduate,Yes,2100000,8100000,0.259259259,4,592,2000000,2500000,7900000,2700000,Approved,1
4107,3,Not Graduate,No,7600000,26300000,0.288973384,18,580,19100000,14600000,25500000,5100000,Approved,1
4108,1,Graduate,No,8200000,17500000,0.468571429,4,609,4500000,5600000,24100000,7700000,Approved,1
4109,3,Not Graduate,Yes,9200000,23200000,0.396551724,8,380,13100000,15500000,18900000,6100000,Rejected,0
4110,3,Graduate,No,3800000,12100000,0.314049587,20,364,4100000,5100000,11600000,3000000,Rejected,0
4111,1,Graduate,No,3200000,8900000,0.359550562,12,866,5100000,700000,9900000,2400000,Approved,1
4112,4,Not Graduate,No,9700000,31700000,0.305993691,10,342,700000,100000,36700000,12000000,Rejected,0
4113,5,Graduate,No,4700000,14400000,0.326388889,16,884,9900000,4400000,9300000,3800000,Approved,1
4114,4,Graduate,Yes,3800000,12500000,0.304,18,859,3900000,4600000,8200000,2700000,Approved,1
4115,4,Graduate,No,400000,1000000,0.4,20,692,500000,400000,1600000,200000,Approved,1
4116,4,Not Graduate,Yes,3200000,6800000,0.470588235,16,675,8000000,1900000,6800000,4000000,Approved,1
4117,5,Graduate,Yes,3900000,12700000,0.307086614,8,886,3500000,5800000,14900000,5400000,Approved,1
4118,1,Graduate,Yes,3500000,13100000,0.267175573,10,477,3200000,6200000,7500000,3100000,Rejected,0
4119,2,Graduate,No,2200000,8300000,0.265060241,6,596,4700000,3000000,8500000,1800000,Approved,1
4120,4,Not Graduate,No,6400000,19700000,0.324873096,20,400,2300000,6100000,20100000,6200000,Rejected,0
4121,3,Graduate,No,9100000,19900000,0.457286432,2,711,2200000,17900000,24300000,13000000,Approved,1
4122,0,Not Graduate,Yes,3300000,8900000,0.370786517,2,418,4200000,6000000,9300000,3700000,Rejected,0
4123,3,Graduate,No,7800000,21800000,0.357798165,8,517,7700000,5100000,19500000,9100000,Rejected,0
4124,0,Not Graduate,Yes,6200000,16200000,0.382716049,6,508,5600000,5700000,21500000,3600000,Rejected,0
4125,3,Not Graduate,Yes,7000000,26100000,0.268199234,18,689,17200000,5700000,20500000,5900000,Approved,1
4126,0,Graduate,No,9200000,28200000,0.326241135,12,455,19200000,6400000,34700000,5900000,Rejected,0
4127,5,Not Graduate,Yes,7500000,20800000,0.360576923,6,617,100000,14200000,19300000,8200000,Approved,1
4128,2,Graduate,No,5300000,13200000,0.401515152,10,500,4700000,9800000,20400000,2900000,Rejected,0
4129,5,Not Graduate,Yes,6800000,22800000,0.298245614,14,382,17600000,700000,21700000,5800000,Rejected,0
4130,1,Not Graduate,No,7900000,20800000,0.379807692,18,538,10000000,9700000,29900000,10600000,Rejected,0
4131,0,Not Graduate,Yes,6200000,14900000,0.416107383,8,855,-100000,7200000,14200000,8200000,Approved,1
4132,1,Graduate,No,1000000,3000000,0.333333333,18,614,1800000,1700000,3700000,700000,Approved,1
4133,2,Graduate,Yes,7800000,25400000,0.307086614,10,513,22100000,600000,23500000,9800000,Rejected,0
4134,5,Graduate,Yes,3000000,8800000,0.340909091,14,402,5600000,5300000,8600000,4200000,Rejected,0
4135,5,Graduate,Yes,5700000,15000000,0.38,20,819,15500000,9800000,14100000,3400000,Approved,1
4136,4,Not Graduate,No,6600000,25400000,0.25984252,12,622,9200000,3500000,19900000,7500000,Approved,1
4137,4,Graduate,Yes,7100000,18200000,0.39010989,4,790,2500000,2200000,25500000,9600000,Approved,1
